# Time, Spearman
6.377666666666666515e+02 -9.034927332395686905e-01
6.452833333333333030e+02 -9.052393857271905375e-01
6.526666666666666288e+02 -9.030267411107846254e-01
6.600499999999999545e+02 -8.955543428067671563e-01
6.674500000000000455e+02 -8.848030778576490007e-01
6.748166666666667197e+02 -8.724838772718389590e-01
6.822166666666666970e+02 -8.581253832727957498e-01
6.896166666666666742e+02 -8.440256615878106716e-01
6.970000000000000000e+02 -8.316191750906979374e-01
7.045333333333333030e+02 -8.180456247871977782e-01
7.176333333333333258e+02 -8.046178540560562364e-01
7.250333333333333030e+02 -8.047141264532569060e-01
7.324166666666666288e+02 -7.993156913213014247e-01
7.397999999999999545e+02 -7.883083166721372992e-01
7.472000000000000455e+02 -7.743163674457248513e-01
7.545666666666667197e+02 -7.605823068309069956e-01
7.619666666666666970e+02 -7.471378187737385268e-01
7.693666666666666742e+02 -7.338917525773195338e-01
7.767500000000000000e+02 -7.208780419384247518e-01
7.841333333333333258e+02 -7.080890538033395298e-01
7.970833333333333712e+02 -6.955175517551754893e-01
8.044666666666666970e+02 -6.981362842166568550e-01
8.118500000000000227e+02 -6.919101390436016574e-01
8.192333333333333485e+02 -6.804463383561041301e-01
8.266333333333333258e+02 -6.681638749599916327e-01
8.340166666666666515e+02 -6.563756997719261133e-01
8.413999999999999773e+02 -6.445474469103459336e-01
8.487999999999999545e+02 -6.327612218107721009e-01
8.561833333333332803e+02 -6.211761791801232446e-01
8.635833333333333712e+02 -6.099712723565935413e-01
8.767166666666666970e+02 -5.988729346527511543e-01
8.841000000000000227e+02 -5.952527202527201355e-01
8.914833333333333485e+02 -5.888628831106708095e-01
8.988833333333333258e+02 -5.787394370882960049e-01
9.062666666666666515e+02 -5.678499827869019079e-01
9.136499999999999773e+02 -5.571293300718062058e-01
9.210499999999999545e+02 -5.465805558759082583e-01
9.284333333333332803e+02 -5.331864706499422901e-01
9.358333333333333712e+02 -5.212238741650505602e-01
9.432833333333333030e+02 -5.083321464178892635e-01
