# Time, Spearman
8.765000000000000000e+02 -5.509254362771019986e-01
8.904500000000000455e+02 -5.358968547757548828e-01
9.043999999999999773e+02 -5.497311827956989916e-01
9.183333333333333712e+02 -5.290750915750915828e-01
9.322666666666666515e+02 -5.328234265734265174e-01
9.462000000000000455e+02 -5.180461329715061458e-01
9.601333333333333258e+02 -5.041902785537554221e-01
9.741000000000000227e+02 -5.159751116540061133e-01
9.921833333333332803e+02 -5.289367921081477020e-01
1.006100000000000023e+03 -5.130784708249496173e-01
1.020016666666666652e+03 -5.256874580818242659e-01
1.033966666666666697e+03 -5.187793427230047438e-01
1.047933333333333394e+03 -5.382882882882883413e-01
1.061866666666666561e+03 -5.567567567567566211e-01
1.075799999999999955e+03 -5.601706970128021990e-01
1.089766666666666652e+03 -5.398222829801776479e-01
1.103700000000000045e+03 -5.239760239760239413e-01
1.117650000000000091e+03 -4.945813679990895273e-01
1.135733333333333348e+03 -4.971762414800388608e-01
1.149700000000000045e+03 -4.904828879512423412e-01
1.163650000000000091e+03 -4.788392050587172433e-01
1.177583333333333258e+03 -4.787823380241835181e-01
1.191533333333333303e+03 -4.953822257671801066e-01
1.205483333333333348e+03 -5.004758529917990861e-01
1.220099999999999909e+03 -5.158295876490130993e-01
1.234049999999999955e+03 -5.243549224020001009e-01
1.248000000000000000e+03 -5.289239629656630193e-01
1.261933333333333394e+03 -5.426191398682682632e-01
1.280316666666666606e+03 -5.565202587674498158e-01
1.294250000000000000e+03 -5.497715767378689167e-01
1.308200000000000045e+03 -5.437649307214524885e-01
1.322166666666666742e+03 -5.266094354453400017e-01
1.336099999999999909e+03 -5.343618513323983299e-01
1.350083333333333258e+03 -5.469710652747173940e-01
1.364033333333333303e+03 -5.419652855543113379e-01
1.378000000000000000e+03 -5.370455778621812115e-01
1.391950000000000045e+03 -5.428939617083946567e-01
1.405916666666666742e+03 -5.443388226893380866e-01
1.424016666666666652e+03 -5.507359307359307454e-01
1.437966666666666697e+03 -5.344974497449743733e-01
1.451933333333333394e+03 -5.261153174140943412e-01
1.465883333333333439e+03 -5.345573392290685621e-01
1.479816666666666606e+03 -5.457980055352985582e-01
1.493783333333333303e+03 -5.506348020911128183e-01
1.507750000000000000e+03 -5.591644204851751176e-01
1.521700000000000045e+03 -5.661838426077537845e-01
1.535666666666666742e+03 -5.653128000156742994e-01
1.549633333333333439e+03 -5.488010517591243032e-01
1.567733333333333348e+03 -5.507274580669075936e-01
1.581683333333333394e+03 -5.499673151049297992e-01
1.595599999999999909e+03 -5.439627939627939002e-01
1.609549999999999955e+03 -5.554122390405576981e-01
1.623516666666666652e+03 -5.518580743895136198e-01
1.637466666666666697e+03 -5.628926105182155970e-01
1.651433333333333394e+03 -5.613351219127278302e-01
1.665383333333333439e+03 -5.718832891246683481e-01
1.679349999999999909e+03 -5.824454135383415609e-01
1.693316666666666606e+03 -5.752814815626380307e-01
