# Time, Jaccard index
0.000000000000000000e+00 1.000000000000000000e+00
7.366666666666666252e+00 7.996712934930618744e-01
1.484999999999999964e+01 6.316483859517335597e-01
2.223333333333333428e+01 5.609673298827045906e-01
2.960000000000000142e+01 5.128498937904081290e-01
3.696666666666666856e+01 4.835265685757123011e-01
4.433333333333333570e+01 4.625300607279094200e-01
5.170000000000000284e+01 4.363084118911982334e-01
5.908333333333333570e+01 4.351466212806464062e-01
6.643333333333333712e+01 4.192667383498909217e-01
7.945000000000000284e+01 3.808927980689899018e-01
8.681666666666666288e+01 3.717937596846875303e-01
9.418333333333333712e+01 3.721417224830027570e-01
1.015499999999999972e+02 3.622507254190738268e-01
1.089166666666666714e+02 3.496072650440375518e-01
1.162999999999999972e+02 3.430102265796491912e-01
1.236666666666666714e+02 3.378470794820669920e-01
1.310333333333333314e+02 3.261381142801215161e-01
1.384000000000000057e+02 3.266385992506254388e-01
1.457833333333333314e+02 3.153556809425056562e-01
1.587166666666666686e+02 2.787702513179849406e-01
1.660833333333333428e+02 2.786916099066243935e-01
1.734499999999999886e+02 2.796767671149368861e-01
1.808166666666666629e+02 2.777244963267002098e-01
1.881833333333333371e+02 2.818472866233064367e-01
1.955500000000000114e+02 2.793594116617413858e-01
2.029166666666666572e+02 2.791219086709887942e-01
2.102833333333333314e+02 2.730975297518549727e-01
2.176500000000000057e+02 2.728422045221746695e-01
2.250166666666666799e+02 2.659295238075933820e-01
2.383166666666666629e+02 2.376073480376866276e-01
2.456833333333333371e+02 2.419407841569749529e-01
2.530500000000000114e+02 2.436562108656483705e-01
2.604166666666666856e+02 2.474294933938850638e-01
2.678000000000000114e+02 2.468746663566150357e-01
2.751833333333333371e+02 2.433057938059201564e-01
2.826499999999999773e+02 2.375356408472465708e-01
2.900166666666666515e+02 2.391301984334445740e-01
2.973833333333333258e+02 2.375986252112667896e-01
3.047500000000000000e+02 2.391570746113059753e-01
3.178166666666666629e+02 2.158616556458399227e-01
3.251833333333333371e+02 2.190488472973807776e-01
3.325500000000000114e+02 2.213567150826301622e-01
3.399166666666666856e+02 2.230921208961718638e-01
3.473666666666666742e+02 2.267069304125972906e-01
3.547500000000000000e+02 2.221571141336153576e-01
3.621166666666666742e+02 2.210394469142114571e-01
3.694833333333333485e+02 2.249812113935833746e-01
3.768500000000000227e+02 2.253584871105714926e-01
3.842166666666666401e+02 2.193754976240135934e-01
3.972833333333333599e+02 2.049675929949799635e-01
4.046666666666666856e+02 2.093615770649837338e-01
4.120333333333333599e+02 2.113756760844373028e-01
4.193999999999999773e+02 2.119000085439361747e-01
4.284166666666666856e+02 2.168263244912880250e-01
4.357833333333333599e+02 2.169738525879831570e-01
4.431666666666666856e+02 2.161424541788353193e-01
4.505333333333333599e+02 2.178511125162861384e-01
4.578999999999999773e+02 2.174193701652532007e-01
4.652833333333333599e+02 2.189862972555028653e-01
4.783833333333333258e+02 2.019516270405451452e-01
4.857666666666666515e+02 2.062999299643465678e-01
4.931333333333333258e+02 2.089340867529778933e-01
5.005166666666666515e+02 2.129098124981942397e-01
5.081333333333333258e+02 2.136407933418284777e-01
5.155333333333333030e+02 2.166707185837744853e-01
5.228999999999999773e+02 2.140024435767517719e-01
5.302833333333333030e+02 2.169511696533917011e-01
5.376666666666666288e+02 2.186400299939841585e-01
5.450666666666667197e+02 2.175398131663577039e-01
5.581666666666666288e+02 2.057537898128235787e-01
5.655666666666667197e+02 2.107737128658787873e-01
5.729500000000000455e+02 2.106673083365323274e-01
5.803333333333333712e+02 2.178513435267070419e-01
5.877166666666666970e+02 2.165967434579166018e-01
5.951000000000000227e+02 2.164122248942902116e-01
6.024833333333333485e+02 2.186124313005246567e-01
6.098833333333333258e+02 2.196771356929530794e-01
6.172666666666666515e+02 2.186453606669853389e-01
6.246499999999999773e+02 2.219681278251812162e-01
6.377666666666666515e+02 2.070282302758113258e-01
6.452833333333333030e+02 2.143141757856892315e-01
6.526666666666666288e+02 2.186321375952287871e-01
6.600499999999999545e+02 2.213160141214561005e-01
6.674500000000000455e+02 2.222617016130876977e-01
