# Time, Spearman
6.101000000000000227e+02 -8.589568326410430554e-01
6.175166666666666515e+02 -8.610250508984685913e-01
6.249166666666666288e+02 -8.615141187925997590e-01
6.380166666666666515e+02 -8.633145804031880921e-01
6.454333333333332803e+02 -8.683152664859981051e-01
6.528333333333333712e+02 -8.725090062145602898e-01
6.602666666666666515e+02 -8.764325595063179319e-01
6.676833333333332803e+02 -8.801457932570618814e-01
6.751000000000000227e+02 -8.836427594293531085e-01
6.825166666666666515e+02 -8.873343082220859213e-01
6.899333333333332803e+02 -8.908106728876575842e-01
6.973500000000000227e+02 -8.934345391145082083e-01
7.048166666666667197e+02 -8.969867211440246679e-01
7.179500000000000455e+02 -8.999547269210189659e-01
7.253666666666666742e+02 -9.019748367574456083e-01
7.327833333333333030e+02 -9.039193625448884717e-01
7.402000000000000455e+02 -9.055384799021214404e-01
7.476333333333333258e+02 -9.082613878553625897e-01
7.550499999999999545e+02 -9.111282194848825400e-01
7.627000000000000455e+02 -9.138768312533912530e-01
7.701166666666666742e+02 -9.158163265306121792e-01
7.775499999999999545e+02 -9.183673469387754196e-01
7.849833333333333485e+02 -9.205936920222632658e-01
7.980833333333333712e+02 -9.226762676267625807e-01
8.055000000000000000e+02 -9.238089691322073360e-01
8.129333333333332803e+02 -9.249311567364617570e-01
8.203500000000000227e+02 -9.257676931863111358e-01
8.277833333333333030e+02 -9.276432305558520719e-01
8.352000000000000455e+02 -9.281567489114658231e-01
8.426166666666666742e+02 -9.298788321535632617e-01
8.500333333333333030e+02 -9.312192637003076090e-01
8.574500000000000455e+02 -9.327788733601988236e-01
8.648833333333333258e+02 -9.343897692521546672e-01
8.780166666666666515e+02 -9.357843247751505000e-01
8.854333333333332803e+02 -9.373903123903123413e-01
8.928500000000000227e+02 -9.387620869921754485e-01
9.002666666666666515e+02 -9.402322177124227132e-01
9.076833333333332803e+02 -9.416293716206640685e-01
9.151000000000000227e+02 -9.429732502169967390e-01
9.225333333333333030e+02 -9.440587398608387693e-01
9.299333333333332803e+02 -9.452936504368415482e-01
9.373500000000000227e+02 -9.464755915403971764e-01
9.449333333333332803e+02 -9.475573280159522715e-01
