# Time, Spearman
7.300833333333333712e+02 -3.753623188405796895e-01
7.457333333333333485e+02 -4.058587727412888979e-01
7.613666666666666742e+02 -4.043709528214616267e-01
7.769833333333333485e+02 -4.372557533651759143e-01
7.926000000000000227e+02 -4.222448979591836293e-01
8.144166666666666288e+02 -4.125330132052820731e-01
8.300833333333333712e+02 -4.379185520361990602e-01
8.457166666666666970e+02 -4.354990181849227038e-01
8.613333333333333712e+02 -4.250927269795193864e-01
8.771666666666666288e+02 -4.504288164665521954e-01
8.927999999999999545e+02 -4.759740259740260493e-01
9.084166666666666288e+02 -4.996582365003418569e-01
9.240499999999999545e+02 -5.192507129893700890e-01
9.396666666666666288e+02 -5.436955919899104650e-01
9.552999999999999545e+02 -5.625949736995908834e-01
9.771666666666666288e+02 -5.841066963045291605e-01
9.927999999999999545e+02 -5.951348492860919492e-01
1.008416666666666629e+03 -6.026793583641812946e-01
1.024066666666666606e+03 -6.144873271889401689e-01
1.039700000000000045e+03 -6.114010989010988384e-01
1.055483333333333348e+03 -6.215034965034964554e-01
1.071083333333333258e+03 -6.312702223149985192e-01
1.086716666666666697e+03 -6.264665974938143922e-01
1.102316666666666606e+03 -6.346528228423100604e-01
1.117950000000000045e+03 -6.495798319327731329e-01
1.139766666666666652e+03 -6.643863179074447345e-01
1.155400000000000091e+03 -6.657276995305162481e-01
1.171016666666666652e+03 -6.790147276352177519e-01
1.186650000000000091e+03 -6.920276440824386643e-01
1.202283333333333303e+03 -7.043169196593852543e-01
1.217916666666666742e+03 -7.159317211948791337e-01
1.233549999999999955e+03 -7.268352699931647232e-01
1.249166666666666742e+03 -7.370787107629211965e-01
1.264799999999999955e+03 -7.451409350143526344e-01
1.280433333333333394e+03 -7.546981499513145675e-01
1.302316666666666606e+03 -7.631739334270981612e-01
1.317966666666666697e+03 -7.595980126467931637e-01
1.333599999999999909e+03 -7.589926100064212644e-01
1.349233333333333348e+03 -7.648083623693380240e-01
1.364866666666666561e+03 -7.700313860483952721e-01
1.380500000000000000e+03 -7.714676568301739312e-01
1.396150000000000091e+03 -7.759516958347092430e-01
1.411783333333333303e+03 -7.811474812276735236e-01
1.427433333333333394e+03 -7.740305026240710262e-01
1.443049999999999955e+03 -7.721654749744637503e-01
1.464900000000000091e+03 -7.736510680330904721e-01
1.480566666666666606e+03 -7.771938206720815367e-01
1.496200000000000045e+03 -7.843811167794336736e-01
1.511816666666666606e+03 -7.904717853839036135e-01
1.527466666666666697e+03 -7.924213416175992508e-01
1.543099999999999909e+03 -7.858482642777154803e-01
1.558750000000000000e+03 -7.838442756375475495e-01
1.574383333333333439e+03 -7.859904270986743935e-01
1.590016666666666652e+03 -7.921567877385254919e-01
1.605650000000000091e+03 -7.980457637600494314e-01
1.627549999999999955e+03 -7.961956195619560583e-01
1.643166666666666742e+03 -7.942457775189283309e-01
1.658816666666666606e+03 -7.953531503921381640e-01
1.674483333333333348e+03 -8.008720291701445504e-01
1.690116666666666561e+03 -7.970020270991146072e-01
1.705750000000000000e+03 -8.007982583454281711e-01
1.721416666666666742e+03 -8.051439655389576178e-01
1.737049999999999955e+03 -8.054820823291992671e-01
1.752683333333333394e+03 -8.108357864852762109e-01
1.768316666666666606e+03 -8.155499953665091839e-01
1.790200000000000045e+03 -8.169014719473435271e-01
1.805833333333333258e+03 -8.181028431028429804e-01
1.821466666666666697e+03 -8.167987836129430024e-01
1.837266666666666652e+03 -8.140761195022956365e-01
1.852900000000000091e+03 -8.106316194487759308e-01
1.868533333333333303e+03 -8.154738420263553111e-01
1.884166666666666742e+03 -8.166993426363741149e-01
1.899816666666666606e+03 -8.156573603680558060e-01
1.915466666666666697e+03 -8.158272435440930836e-01
1.931099999999999909e+03 -8.152328728101411182e-01
