# Time, Jaccard index
0.000000000000000000e+00 1.000000000000000000e+00
1.384999999999999964e+01 9.985992962910886783e-01
2.771666666666666501e+01 9.989022543683280242e-01
4.158333333333333570e+01 9.479532782401847157e-01
5.545000000000000284e+01 9.985926972716225869e-01
6.928333333333333144e+01 9.956812812848897520e-01
8.315000000000000568e+01 9.695089690321887499e-01
9.700000000000000000e+01 9.572491211416314094e-01
1.108666666666666600e+02 9.941955228271630585e-01
1.290833333333333428e+02 9.508895152051999311e-01
1.429333333333333371e+02 9.219903869413623720e-01
1.568000000000000114e+02 9.353550849092630015e-01
1.706500000000000057e+02 9.902828028295235230e-01
1.845000000000000000e+02 9.443337838617781310e-01
1.983666666666666742e+02 9.493384162762387168e-01
2.122333333333333201e+02 9.919360458448868156e-01
2.260999999999999943e+02 9.171652145360316144e-01
2.399666666666666686e+02 9.278956463090228812e-01
2.538333333333333428e+02 9.895129173796790578e-01
2.738833333333333258e+02 9.448053299772358748e-01
2.878166666666666629e+02 9.570385303488586626e-01
3.017500000000000000e+02 9.100634589903189298e-01
3.156833333333333371e+02 8.997410404434759146e-01
3.296000000000000227e+02 9.558565322312976287e-01
3.435333333333333599e+02 9.654578450925044297e-01
3.574666666666666401e+02 9.208469519979710638e-01
3.713999999999999773e+02 9.610457576553961268e-01
3.853666666666666742e+02 9.213869535625310858e-01
3.992833333333333599e+02 9.486103195381357933e-01
4.173333333333333144e+02 9.035604757203822279e-01
4.312500000000000000e+02 9.124354765702191727e-01
4.451999999999999886e+02 9.339277101921195090e-01
4.591499999999999773e+02 9.490953967237777400e-01
4.730833333333333144e+02 9.336456103743892010e-01
4.871000000000000227e+02 9.455884084001104917e-01
5.011333333333333258e+02 9.602067394082623997e-01
5.150666666666667197e+02 9.102255706707024219e-01
5.291666666666666288e+02 9.131061398764790393e-01
5.431166666666666742e+02 9.486624687914031462e-01
5.612333333333333485e+02 9.006450754198612740e-01
5.751499999999999773e+02 8.812269125846713402e-01
5.891333333333333258e+02 9.350551389334306185e-01
6.030499999999999545e+02 9.047718673239905085e-01
6.170000000000000000e+02 9.158857899638807032e-01
6.310499999999999545e+02 9.133714247322997082e-01
6.450000000000000000e+02 9.624629560821316154e-01
6.589166666666666288e+02 9.338552540909743627e-01
6.728833333333333258e+02 8.854274634116429121e-01
6.868333333333333712e+02 9.256983889724511583e-01
7.049166666666666288e+02 9.442901921908692930e-01
7.188333333333333712e+02 9.309335526528297322e-01
7.327833333333333030e+02 9.343446188802611019e-01
7.468333333333333712e+02 9.350505095299199709e-01
7.608166666666667197e+02 9.261848776139914863e-01
7.747666666666666515e+02 9.001315196860089074e-01
7.887166666666666970e+02 9.476792774373243855e-01
8.026833333333332803e+02 9.437688710808036507e-01
8.166333333333333258e+02 9.361959572082584335e-01
8.305833333333333712e+02 9.009969331266773906e-01
8.486666666666666288e+02 9.257047672604611366e-01
8.626000000000000227e+02 9.268594915023242731e-01
8.765000000000000000e+02 9.432934864461438584e-01
8.904500000000000455e+02 9.086850841112592558e-01
9.043999999999999773e+02 9.451714793417181903e-01
9.183333333333333712e+02 9.197063441851475174e-01
9.322666666666666515e+02 9.429310690559092878e-01
9.462000000000000455e+02 9.357661291103506196e-01
9.601333333333333258e+02 9.100720188850431880e-01
9.741000000000000227e+02 9.070241402817387222e-01
9.921833333333332803e+02 9.438386245853422896e-01
1.006100000000000023e+03 9.048009453528890189e-01
1.020016666666666652e+03 9.315384734841251069e-01
1.033966666666666697e+03 8.763804884293061592e-01
1.047933333333333394e+03 8.744344659880017856e-01
1.061866666666666561e+03 9.153412920635759509e-01
1.075799999999999955e+03 9.447347285107703385e-01
1.089766666666666652e+03 9.406203814810709662e-01
1.103700000000000045e+03 9.497169791064349331e-01
1.117650000000000091e+03 9.174124208086732457e-01
1.135733333333333348e+03 9.328508841654543637e-01
1.149700000000000045e+03 9.352989000147933218e-01
1.163650000000000091e+03 9.215856552728238782e-01
1.177583333333333258e+03 8.871988103218962918e-01
1.191533333333333303e+03 9.131730123197169258e-01
1.205483333333333348e+03 8.887189267555887229e-01
1.220099999999999909e+03 9.095858521275911324e-01
1.234049999999999955e+03 9.124391601206910396e-01
1.248000000000000000e+03 8.920873987670808747e-01
1.261933333333333394e+03 8.837053369673351089e-01
1.280316666666666606e+03 9.266070480041245228e-01
1.294250000000000000e+03 9.260235964448477741e-01
1.308200000000000045e+03 9.433453936233846537e-01
1.322166666666666742e+03 9.051628519030381348e-01
1.336099999999999909e+03 8.866993167305552426e-01
1.350083333333333258e+03 9.228939540734167890e-01
1.364033333333333303e+03 9.251710696805744982e-01
1.378000000000000000e+03 9.100439413480743145e-01
1.391950000000000045e+03 9.133066759380281674e-01
1.405916666666666742e+03 9.050976964160452054e-01
1.424016666666666652e+03 9.400913215919198818e-01
1.437966666666666697e+03 9.307024131693593105e-01
1.451933333333333394e+03 9.030269008948316189e-01
1.465883333333333439e+03 8.869020697336110759e-01
1.479816666666666606e+03 9.088444952776514318e-01
1.493783333333333303e+03 9.005312497260001825e-01
1.507750000000000000e+03 9.012981094419306727e-01
1.521700000000000045e+03 9.137688493313960159e-01
1.535666666666666742e+03 9.383692129102916279e-01
1.549633333333333439e+03 9.117733459260297657e-01
1.567733333333333348e+03 9.140713716846947667e-01
1.581683333333333394e+03 9.243900560687743351e-01
1.595599999999999909e+03 8.777534441571482882e-01
1.609549999999999955e+03 9.199091399439239813e-01
1.623516666666666652e+03 8.774103144889193739e-01
1.637466666666666697e+03 9.144314215247379973e-01
1.651433333333333394e+03 8.777623108256087381e-01
1.665383333333333439e+03 8.746619053902132679e-01
1.679349999999999909e+03 9.229740502701085925e-01
1.693316666666666606e+03 8.746406679546046004e-01
